src,<->,dest,in_frames,in_bytes,out_frames,out_bytes,total_frames,total_bytes,rel_start,duration
204.56.105.239,<->,136.25.188.220,0,0,3,360,3,360,0.456762000,0.2673
215.158.238.236,<->,8.192.205.0,3,2149,0,0,3,2149,0.456024000,1.4409
215.158.239.50,<->,68.124.221.183,3,2626,0,0,3,2626,0.455476000,1.4985
207.59.95.15,<->,136.25.188.174,0,0,3,150,3,150,0.455151000,0.0294
199.68.213.222,<->,136.25.188.239,0,0,3,150,3,150,0.453213000,0.0034
92.27.219.240,<->,8.0.99.113,3,650,0,0,3,650,0.452998000,0.5139
98.236.122.10,<->,92.27.219.137,0,0,3,156,3,156,0.452768000,0.1352
195.14.13.180,<->,136.25.188.177,0,0,3,404,3,404,0.452534000,0.4035
194.232.127.41,<->,136.25.188.211,0,0,3,168,3,168,0.452427000,0.0016
197.199.194.201,<->,136.25.188.199,0,0,3,150,3,150,0.451872000,0.0352
197.113.99.224,<->,136.25.188.239,0,0,3,176,3,176,0.451743000,1.2816
207.57.17.49,<->,136.25.188.53,0,0,3,192,3,192,0.451048000,0.1979
136.25.188.225,<->,33.239.214.171,3,1309,0,0,3,1309,0.450778000,0.3400
82.132.18.228,<->,50.224.49.195,0,0,3,168,3,168,0.450769000,1.3802
215.158.238.198,<->,131.22.233.155,3,168,0,0,3,168,0.448925000,0.0008
43.55.251.75,<->,8.252.222.133,0,0,3,150,3,150,0.447327000,1.5454
136.25.188.227,<->,69.150.168.218,3,1389,0,0,3,1389,0.447019000,0.3962
133.178.226.61,<->,8.222.212.27,3,1245,0,0,3,1245,0.446476000,0.3643
136.25.189.13,<->,29.213.219.10,3,1525,0,0,3,1525,0.444938000,0.1108
109.1.9.150,<->,104.154.237.127,3,156,0,0,3,156,0.444840000,0.3040
109.1.54.101,<->,80.238.60.11,3,292,0,0,3,292,0.444809000,1.2787
97.215.89.190,<->,80.42.177.25,0,0,3,3367,3,3367,0.444355000,1.4979
215.158.239.92,<->,196.89.192.246,3,150,0,0,3,150,0.442449000,0.0037
143.72.72.239,<->,136.25.188.252,0,0,3,150,3,150,0.442054000,0.0032
92.27.219.178,<->,38.80.130.180,3,447,0,0,3,447,0.441906000,0.0063
215.158.238.72,<->,122.216.233.224,3,1421,0,0,3,1421,0.441372000,0.2495
133.178.226.162,<->,111.151.109.27,3,168,0,0,3,168,0.440917000,0.0000
215.158.239.76,<->,199.20.30.73,3,244,0,0,3,244,0.440755000,0.0701
215.158.239.31,<->,125.84.52.215,3,1466,0,0,3,1466,0.439765000,0.3657
133.178.226.80,<->,57.227.82.220,3,1357,0,0,3,1357,0.439555000,0.2132
215.158.239.58,<->,196.92.45.73,3,193,0,0,3,193,0.438993000,0.3400
215.158.238.93,<->,140.53.140.215,3,168,0,0,3,168,0.437972000,0.0002
215.158.239.56,<->,196.94.244.232,3,236,0,0,3,236,0.436752000,0.4690
54.92.36.247,<->,48.52.173.199,0,0,3,236,3,236,0.436361000,0.0072
93.142.250.183,<->,80.42.184.112,0,0,3,156,3,156,0.434955000,0.3999
207.173.224.148,<->,136.25.188.54,0,0,3,168,3,168,0.434930000,0.0615
215.158.239.29,<->,8.255.92.81,3,1274,0,0,3,1274,0.431872000,0.0355
100.94.92.99,<->,8.4.158.70,3,150,0,0,3,150,0.430843000,0.0012
195.68.185.110,<->,136.25.188.179,0,0,3,204,3,204,0.430827000,1.4600
215.158.239.49,<->,142.249.160.227,3,168,0,0,3,168,0.430352000,0.0195
199.68.205.254,<->,136.25.188.45,0,0,3,150,3,150,0.428541000,0.0030
199.72.168.144,<->,136.25.188.225,0,0,3,150,3,150,0.427096000,0.0052
207.173.4.200,<->,136.25.188.53,0,0,3,168,3,168,0.426931000,0.3200
80.40.2.168,<->,78.45.12.81,3,168,0,0,3,168,0.426336000,0.9784
215.158.239.78,<->,199.20.20.121,3,150,0,0,3,150,0.424793000,0.0407
220.39.233.55,<->,215.158.238.221,0,0,3,1199,3,1199,0.424597000,0.1258
207.217.71.87,<->,92.27.194.147,0,0,3,361,3,361,0.423602000,0.6466
133.178.226.30,<->,117.155.166.218,3,1261,0,0,3,1261,0.421910000,0.2064
215.158.239.76,<->,199.20.4.236,3,768,0,0,3,768,0.421702000,0.0398
158.27.245.185,<->,139.193.141.139,0,0,3,2021,3,2021,0.420817000,0.1171
142.207.218.88,<->,136.25.188.176,0,0,3,276,3,276,0.420379000,0.7001
204.200.164.92,<->,136.25.188.252,0,0,3,706,3,706,0.419933000,0.7584
112.87.195.113,<->,92.27.219.31,0,0,3,164,3,164,0.419321000,1.5212
133.178.227.76,<->,8.240.116.213,3,1181,0,0,3,1181,0.418734000,0.1838
136.25.189.80,<->,114.150.180.138,3,1389,0,0,3,1389,0.418720000,0.2426
101.70.121.187,<->,82.193.206.120,3,150,0,0,3,150,0.418535000,0.0195
142.236.50.26,<->,136.25.188.175,0,0,3,244,3,244,0.418041000,0.0036
142.223.190.242,<->,136.25.188.252,0,0,3,979,3,979,0.417736000,0.6208
53.201.28.135,<->,48.53.37.64,0,0,3,1272,3,1272,0.417575000,1.0379
215.158.239.94,<->,57.31.50.197,3,1469,0,0,3,1469,0.417389000,0.0912
203.215.181.236,<->,118.241.252.70,3,184,0,0,3,184,0.416763000,1.1489
142.218.110.190,<->,99.73.151.145,0,0,3,316,3,316,0.416756000,0.3774
204.1.132.51,<->,136.25.188.255,0,0,3,726,3,726,0.416437000,1.5202
215.158.239.49,<->,195.83.184.144,3,180,0,0,3,180,0.415844000,1.0442
215.158.239.92,<->,199.20.28.179,3,168,0,0,3,168,0.415254000,1.2619
215.158.239.56,<->,199.20.28.96,3,1135,0,0,3,1135,0.414373000,0.2700
192.205.242.89,<->,133.178.226.214,0,0,3,176,3,176,0.414365000,1.4939
139.193.141.139,<->,0.34.75.142,3,1789,0,0,3,1789,0.414267000,0.2973
136.25.189.13,<->,72.23.48.195,3,1325,0,0,3,1325,0.414228000,0.3263
144.75.218.233,<->,138.127.224.104,3,911,0,0,3,911,0.413898000,0.5374
215.158.61.243,<->,8.176.8.250,0,0,3,1520,3,1520,0.413739000,1.5754
215.158.238.107,<->,32.183.36.250,3,1277,0,0,3,1277,0.413654000,0.2201
136.25.189.31,<->,129.15.253.166,3,1309,0,0,3,1309,0.413220000,0.0299
206.102.5.199,<->,92.27.27.99,0,0,3,156,3,156,0.411097000,0.4139
215.158.140.171,<->,215.158.42.194,3,766,0,0,3,766,0.411043000,0.1812
215.158.103.219,<->,149.88.113.197,3,1632,0,0,3,1632,0.410845000,1.4995
192.65.81.245,<->,109.127.101.16,3,605,0,0,3,605,0.410718000,0.1002
199.71.2.125,<->,136.25.188.173,0,0,3,1026,3,1026,0.409722000,0.8196
231.138.197.58,<->,136.25.188.253,0,0,3,706,3,706,0.409667000,0.9195
215.158.238.209,<->,100.50.96.162,3,1469,0,0,3,1469,0.409581000,0.1830
215.158.238.220,<->,155.197.206.249,3,1155,0,0,3,1155,0.408482000,0.4462
204.60.97.95,<->,136.25.188.177,0,0,3,244,3,244,0.408026000,0.0200
54.37.130.82,<->,48.55.72.9,0,0,3,677,3,677,0.407964000,1.0170
133.244.28.234,<->,112.60.2.68,3,210,0,0,3,210,0.407548000,0.0024
110.73.111.83,<->,89.153.91.164,0,0,3,1452,3,1452,0.407515000,0.0909
231.143.121.182,<->,136.25.188.242,0,0,3,1010,3,1010,0.405991000,1.4796
132.128.61.174,<->,101.126.186.68,0,0,3,525,3,525,0.405966000,0.2351
118.192.88.114,<->,80.41.4.115,0,0,3,355,3,355,0.404212000,0.1164
148.247.248.83,<->,139.193.141.139,0,0,3,1844,3,1844,0.403993000,0.1659
199.15.39.181,<->,136.25.188.227,0,0,3,781,3,781,0.403771000,0.4940
111.181.122.247,<->,106.5.208.177,3,558,0,0,3,558,0.403550000,0.2678
136.25.189.77,<->,135.229.0.201,3,1485,0,0,3,1485,0.403102000,0.2726
133.178.227.76,<->,123.166.46.118,3,1357,0,0,3,1357,0.402045000,0.3024
17.23.199.82,<->,8.220.233.27,0,0,3,1550,3,1550,0.400643000,0.7596
213.38.133.55,<->,8.55.230.253,3,291,0,0,3,291,0.399412000,1.3994
216.184.2.219,<->,136.25.189.31,0,0,3,1057,3,1057,0.398776000,0.2736
215.158.238.243,<->,8.222.6.193,3,1246,0,0,3,1246,0.398578000,0.1611
136.25.188.221,<->,69.31.239.22,3,168,0,0,3,168,0.397969000,0.0016
215.158.239.56,<->,196.94.184.187,3,714,0,0,3,714,0.397911000,0.8193
133.178.227.95,<->,111.151.142.200,3,168,0,0,3,168,0.396544000,0.0001
8.52.178.174,<->,6.228.58.28,3,150,0,0,3,150,0.396324000,0.5822
192.64.248.242,<->,134.94.147.245,3,506,0,0,3,506,0.395465000,0.2796
136.25.188.227,<->,30.73.132.24,3,242,0,0,3,242,0.395208000,1.3200
149.99.93.52,<->,133.178.226.29,0,0,3,1261,3,1261,0.394200000,0.4936
105.134.162.139,<->,92.162.253.113,0,0,3,3613,3,3613,0.394039000,0.0000
142.254.200.98,<->,136.25.188.198,0,0,3,156,3,156,0.393252000,0.2084
215.158.239.85,<->,207.190.47.122,3,1142,0,0,3,1142,0.392969000,0.6202
207.178.152.255,<->,100.95.251.127,0,0,3,162,3,162,0.392007000,1.3508
199.72.84.129,<->,136.25.188.177,0,0,3,150,3,150,0.390685000,0.0029
215.158.239.30,<->,149.96.50.30,3,1672,0,0,3,1672,0.390259000,0.0970
215.158.238.148,<->,29.211.186.201,3,1485,0,0,3,1485,0.390136000,0.1746
222.20.200.135,<->,132.249.70.233,0,0,3,409,3,409,0.390009000,0.9599
149.96.171.61,<->,136.25.189.2,0,0,3,1485,3,1485,0.389769000,0.1015
136.25.189.80,<->,123.166.46.246,3,2290,0,0,3,2290,0.389349000,1.6093
89.204.34.26,<->,8.182.253.100,0,0,3,168,3,168,0.389200000,0.0222
136.25.189.57,<->,89.80.251.6,3,1373,0,0,3,1373,0.388762000,0.1942
102.83.203.80,<->,8.222.6.88,3,1263,0,0,3,1263,0.388489000,0.0663
199.82.70.213,<->,136.25.188.222,0,0,3,244,3,244,0.388352000,0.0039
215.158.239.56,<->,196.92.227.75,3,192,0,0,3,192,0.388282000,0.5797
136.25.189.0,<->,120.154.71.25,3,1613,0,0,3,1613,0.387598000,0.2350
192.64.244.21,<->,50.248.185.204,3,335,0,0,3,335,0.386058000,0.0372
143.134.247.135,<->,136.25.188.53,0,0,3,200,3,200,0.386035000,0.1949
215.158.239.99,<->,199.20.28.29,3,756,0,0,3,756,0.385748000,1.2751
8.252.221.181,<->,8.37.249.22,3,176,0,0,3,176,0.385151000,0.0263
215.158.239.86,<->,29.211.228.186,3,1394,0,0,3,1394,0.383460000,0.1303
138.55.243.19,<->,39.15.234.173,0,0,3,398,3,398,0.383142000,0.7831
129.114.182.135,<->,92.27.219.159,0,0,3,150,3,150,0.382534000,1.1833
56.8.135.115,<->,8.182.227.14,0,0,3,168,3,168,0.382149000,0.0091
133.178.226.29,<->,57.210.107.19,3,1357,0,0,3,1357,0.380244000,0.1737
206.195.145.185,<->,99.73.178.32,0,0,3,156,3,156,0.378603000,1.5521
142.254.239.139,<->,136.25.188.160,0,0,3,162,3,162,0.378483000,0.1550
204.200.34.19,<->,136.25.188.209,0,0,3,204,3,204,0.378095000,0.0050
215.158.239.77,<->,199.80.210.102,3,193,0,0,3,193,0.377564000,1.3933
210.156.216.109,<->,77.24.25.158,3,495,0,0,3,495,0.377028000,0.7406
215.158.239.86,<->,199.20.29.63,3,204,0,0,3,204,0.376980000,1.0768
215.158.239.58,<->,199.20.28.191,3,150,0,0,3,150,0.376861000,0.0036
215.158.238.241,<->,8.222.6.193,3,1421,0,0,3,1421,0.376363000,0.0526
136.25.188.254,<->,8.222.212.11,3,1341,0,0,3,1341,0.376060000,0.0310
215.158.61.191,<->,8.176.8.233,0,0,3,3581,3,3581,0.375986000,0.0000
210.229.230.18,<->,158.164.109.21,3,193,0,0,3,193,0.375761000,1.2200
215.158.239.95,<->,196.91.220.246,3,204,0,0,3,204,0.373520000,1.3404
206.195.188.76,<->,98.236.223.92,0,0,3,186,3,186,0.373449000,0.3219
139.193.141.139,<->,102.88.140.214,3,1974,0,0,3,1974,0.373331000,0.0549
148.255.136.245,<->,136.25.189.33,0,0,3,1325,3,1325,0.372649000,0.1619
109.222.246.96,<->,33.240.41.79,3,212,0,0,3,212,0.372027000,0.7249
115.67.32.44,<->,50.224.106.182,0,0,3,578,3,578,0.371653000,0.3410
136.25.189.45,<->,57.199.250.198,3,1485,0,0,3,1485,0.371518000,0.2011
143.251.236.192,<->,0.195.210.46,0,0,3,709,3,709,0.371322000,0.6193
142.228.48.148,<->,136.25.188.252,0,0,3,150,3,150,0.370718000,0.0032
98.67.155.63,<->,53.196.208.123,3,505,0,0,3,505,0.370642000,0.6932
215.158.239.49,<->,199.20.30.204,3,296,0,0,3,296,0.370499000,1.3601
215.158.238.73,<->,8.240.116.183,3,1261,0,0,3,1261,0.369455000,0.6434
133.178.226.30,<->,8.179.43.246,3,168,0,0,3,168,0.369036000,0.0008
159.140.232.210,<->,8.220.184.78,0,0,3,150,3,150,0.369028000,1.4803
215.158.140.231,<->,201.211.113.41,3,1509,0,0,3,1509,0.368394000,0.2594
136.25.188.55,<->,104.3.161.40,3,1341,0,0,3,1341,0.367632000,0.2092
215.158.238.96,<->,8.222.96.7,3,1421,0,0,3,1421,0.367386000,0.2795
111.20.168.27,<->,100.206.91.174,3,311,0,0,3,311,0.366451000,0.0529
136.181.43.98,<->,56.114.235.120,3,880,0,0,3,880,0.365213000,0.1240
220.55.174.116,<->,57.227.119.229,3,625,0,0,3,625,0.364822000,0.2979
204.58.108.39,<->,136.25.188.226,0,0,3,150,3,150,0.364445000,0.2254
148.174.129.26,<->,139.193.141.139,0,0,3,2058,3,2058,0.363952000,0.1244
215.158.238.33,<->,126.219.132.253,3,1469,0,0,3,1469,0.363498000,0.3475
136.25.189.1,<->,8.252.253.227,3,1773,0,0,3,1773,0.363291000,0.1258
220.55.78.176,<->,84.214.213.145,3,930,0,0,3,930,0.363052000,1.4588
215.158.239.105,<->,111.151.107.247,3,504,0,0,3,504,0.362580000,0.0197
93.212.119.47,<->,92.27.219.225,0,0,3,164,3,164,0.362151000,1.2460
215.158.239.99,<->,142.227.100.148,3,150,0,0,3,150,0.361846000,0.0062
247.136.142.216,<->,159.194.183.177,3,606,0,0,3,606,0.360884000,0.1386
215.158.239.57,<->,114.25.48.41,3,1325,0,0,3,1325,0.360201000,0.4072
202.33.58.1,<->,136.25.188.240,0,0,3,187,3,187,0.360147000,0.1766
133.178.226.7,<->,38.104.11.53,3,1485,0,0,3,1485,0.359343000,0.3638
215.158.238.95,<->,201.211.112.213,3,1069,0,0,3,1069,0.358444000,0.5122
215.158.239.125,<->,111.151.106.211,3,168,0,0,3,168,0.357454000,0.0001
220.39.233.7,<->,133.178.227.40,0,0,3,2235,3,2235,0.357436000,1.4766
215.158.61.145,<->,136.25.189.213,0,0,3,2107,3,2107,0.356745000,0.8220
139.193.141.139,<->,117.23.6.36,3,1915,0,0,3,1915,0.354841000,0.5315
247.136.136.112,<->,27.123.17.33,3,156,0,0,3,156,0.354707000,0.2854
144.65.187.11,<->,100.228.42.38,0,0,3,435,3,435,0.354156000,0.0477
206.141.194.98,<->,97.126.13.85,0,0,3,158,3,158,0.353256000,0.9000
192.226.161.53,<->,133.178.226.19,0,0,3,1309,3,1309,0.353019000,0.3228
102.45.241.111,<->,92.162.252.33,0,0,3,323,3,323,0.352793000,0.0241
194.233.123.96,<->,136.25.188.222,0,0,3,199,3,199,0.351618000,0.2601
243.117.82.191,<->,220.55.94.156,0,0,3,568,3,568,0.350126000,0.1041
215.158.239.93,<->,142.166.222.190,3,168,0,0,3,168,0.347587000,0.0031
80.42.142.180,<->,0.232.95.251,3,150,0,0,3,150,0.346856000,1.2536
215.158.239.68,<->,199.20.4.146,3,1112,0,0,3,1112,0.346039000,0.1597
215.158.239.57,<->,196.92.37.138,3,168,0,0,3,168,0.344929000,0.0103
39.22.29.188,<->,30.192.18.236,3,203,0,0,3,203,0.344247000,0.1269
126.196.222.83,<->,80.40.2.27,0,0,3,224,3,224,0.342741000,0.4057
215.158.238.176,<->,8.188.227.52,3,1192,0,0,3,1192,0.342112000,0.2916
215.158.239.48,<->,199.20.31.193,3,150,0,0,3,150,0.341980000,1.4854
90.240.140.159,<->,53.244.244.128,3,180,0,0,3,180,0.341827000,0.3554
48.16.115.206,<->,8.252.222.37,0,0,3,168,3,168,0.340851000,0.0041
110.57.3.72,<->,92.27.27.179,0,0,3,263,3,263,0.340488000,0.5034
215.158.239.16,<->,8.219.187.246,3,1206,0,0,3,1206,0.340282000,0.2761
199.52.136.207,<->,136.25.188.252,0,0,3,150,3,150,0.340082000,0.0045
215.158.140.75,<->,72.23.148.212,3,2202,0,0,3,2202,0.339108000,1.5621
210.229.230.19,<->,80.233.205.8,3,369,0,0,3,369,0.338792000,0.0349
215.158.239.56,<->,199.20.30.133,3,192,0,0,3,192,0.337381000,1.2700
133.54.21.231,<->,0.37.116.157,3,426,0,0,3,426,0.337376000,1.1996
215.158.238.135,<->,136.139.59.124,3,1213,0,0,3,1213,0.337257000,0.1187
136.25.189.57,<->,69.132.46.143,3,1469,0,0,3,1469,0.335533000,0.3296
100.208.13.217,<->,77.39.172.5,3,399,0,0,3,399,0.335106000,0.6727
215.158.239.99,<->,207.114.1.194,3,168,0,0,3,168,0.335009000,0.0000
195.40.28.13,<->,136.25.188.209,0,0,3,162,3,162,0.334919000,0.4928
215.158.238.72,<->,149.161.153.88,3,1485,0,0,3,1485,0.334264000,0.2091
58.202.67.48,<->,8.252.221.237,0,0,3,150,3,150,0.332407000,0.1628
148.146.105.150,<->,98.236.223.238,0,0,3,186,3,186,0.332176000,0.3803
148.155.131.56,<->,92.27.27.185,0,0,3,804,3,804,0.332020000,0.0000
247.136.222.54,<->,221.102.143.189,3,423,0,0,3,423,0.331920000,1.0780
215.158.238.97,<->,33.239.214.179,3,1469,0,0,3,1469,0.331078000,0.4199
110.42.4.97,<->,50.224.80.67,0,0,3,533,3,533,0.330500000,0.0883
204.200.50.7,<->,136.25.188.198,0,0,3,150,3,150,0.330474000,0.0025
215.158.238.112,<->,156.165.33.20,3,1309,0,0,3,1309,0.329936000,0.2168
123.163.186.237,<->,39.15.169.14,0,0,3,264,3,264,0.329713000,1.0138
215.158.238.82,<->,120.80.17.23,3,1325,0,0,3,1325,0.327128000,0.1803
215.158.239.86,<->,106.188.253.166,3,2610,0,0,3,2610,0.327094000,1.6458
145.116.223.6,<->,133.178.226.246,0,0,3,1202,3,1202,0.326778000,0.9032
127.255.84.41,<->,92.162.253.82,0,0,3,679,3,679,0.325510000,0.1096
137.69.84.28,<->,8.182.252.86,0,0,3,150,3,150,0.325159000,0.0973
202.33.228.202,<->,136.25.188.54,0,0,3,168,3,168,0.325124000,0.0200
207.173.110.156,<->,136.25.188.54,0,0,3,228,3,228,0.324989000,0.2600
136.25.189.77,<->,56.28.207.192,3,1453,0,0,3,1453,0.324141000,0.1120
215.158.239.56,<->,199.20.28.145,3,156,0,0,3,156,0.324095000,0.3195
136.25.189.77,<->,6.73.23.200,3,1309,0,0,3,1309,0.323912000,0.0296
207.125.50.180,<->,92.27.219.137,0,0,3,156,3,156,0.323760000,1.2619
136.116.9.78,<->,58.43.188.11,3,578,0,0,3,578,0.323613000,0.1310
133.178.226.78,<->,8.222.212.42,3,1325,0,0,3,1325,0.323547000,0.1239
215.158.239.85,<->,199.20.30.67,3,204,0,0,3,204,0.322742000,0.9878
159.115.14.88,<->,75.92.230.44,3,156,0,0,3,156,0.321472000,0.6422
215.158.238.105,<->,192.229.40.108,3,1325,0,0,3,1325,0.321233000,0.0318
136.116.9.67,<->,50.224.80.67,0,0,3,534,3,534,0.320639000,0.0801
215.158.239.86,<->,204.227.231.167,3,150,0,0,3,150,0.320360000,0.0040
200.175.88.134,<->,136.25.188.196,0,0,3,150,3,150,0.319835000,0.0009
215.158.61.195,<->,8.176.8.189,0,0,3,3597,3,3597,0.319405000,0.0000
142.236.26.159,<->,136.25.188.255,0,0,3,276,3,276,0.317934000,1.1701
90.240.140.153,<->,54.59.43.115,3,724,0,0,3,724,0.316825000,0.2705
205.20.144.62,<->,92.27.219.195,0,0,3,164,3,164,0.316672000,1.5279
215.158.239.56,<->,196.0.209.152,3,956,0,0,3,956,0.315319000,0.4395
133.178.226.244,<->,111.150.74.50,3,2349,0,0,3,2349,0.314032000,0.0332
215.158.239.96,<->,194.251.159.84,3,150,0,0,3,150,0.313756000,0.1605
92.27.4.183,<->,82.198.194.236,0,0,3,181,3,181,0.313571000,0.1835
195.40.165.103,<->,136.25.188.254,0,0,3,168,3,168,0.313224000,0.0055
215.158.238.234,<->,111.151.106.229,3,168,0,0,3,168,0.312948000,0.0000
152.99.196.203,<->,0.195.210.42,0,0,3,156,3,156,0.312470000,0.3396
207.239.73.208,<->,136.25.188.53,0,0,3,253,3,253,0.312094000,0.2146
124.140.224.235,<->,92.27.194.117,0,0,3,156,3,156,0.310709000,0.1581
89.153.94.107,<->,54.37.224.121,3,1172,0,0,3,1172,0.310630000,0.0615
158.28.223.211,<->,80.41.4.141,0,0,3,601,3,601,0.310050000,0.0998
132.216.20.76,<->,101.126.180.109,0,0,3,1028,3,1028,0.309475000,0.1198
215.158.239.92,<->,199.20.5.231,3,812,0,0,3,812,0.309382000,1.0215
215.158.239.51,<->,207.115.154.92,3,893,0,0,3,893,0.308819000,0.3200
139.193.141.139,<->,116.175.209.73,3,1839,0,0,3,1839,0.307501000,0.1300
133.178.226.80,<->,112.235.116.201,3,1261,0,0,3,1261,0.306056000,0.1226
197.113.99.89,<->,136.25.188.241,0,0,3,1595,3,1595,0.305967000,1.2794
121.204.206.54,<->,89.183.104.150,0,0,3,156,3,156,0.305907000,0.3319
215.158.239.71,<->,131.144.113.62,3,1341,0,0,3,1341,0.305390000,0.1690
97.182.7.27,<->,8.220.178.246,0,0,3,175,3,175,0.305276000,0.0317
204.62.154.252,<->,136.25.188.243,0,0,3,252,3,252,0.305242000,0.7591
215.158.238.45,<->,29.213.195.55,3,1837,0,0,3,1837,0.303967000,0.5037
111.150.207.194,<->,8.176.8.102,0,0,3,168,3,168,0.303638000,0.0001
149.178.48.81,<->,129.224.112.252,0,0,3,228,3,228,0.303296000,1.6768
207.58.119.140,<->,136.25.188.55,0,0,3,213,3,213,0.301935000,0.0493
215.158.239.94,<->,199.20.29.153,3,752,0,0,3,752,0.301454000,0.5607
133.178.227.79,<->,48.129.132.248,3,2434,0,0,3,2434,0.301092000,1.6445
215.158.103.206,<->,129.223.93.3,3,1917,0,0,3,1917,0.300709000,1.4799
215.158.239.58,<->,196.90.186.239,3,168,0,0,3,168,0.300586000,0.0000
215.158.140.27,<->,148.247.42.185,3,176,0,0,3,176,0.300179000,0.1392
215.158.238.85,<->,145.116.209.76,3,618,0,0,3,618,0.300042000,0.0414
86.194.117.165,<->,0.195.210.24,0,0,3,168,3,168,0.299860000,1.5217
117.153.13.77,<->,100.92.178.214,0,0,3,274,3,274,0.299757000,0.7350
133.178.227.159,<->,100.237.111.179,3,164,0,0,3,164,0.299494000,0.0257
197.7.105.245,<->,139.163.23.75,0,0,3,216,3,216,0.298899000,1.3362
133.178.227.55,<->,133.56.180.28,3,1376,0,0,3,1376,0.298115000,1.1382
192.64.247.242,<->,149.138.58.95,3,150,0,0,3,150,0.297844000,1.6222
133.178.226.37,<->,76.100.108.230,3,1325,0,0,3,1325,0.297813000,0.5625
92.27.219.222,<->,69.196.227.88,3,156,0,0,3,156,0.297768000,1.6858
199.32.124.159,<->,136.25.188.55,0,0,3,150,3,150,0.297754000,0.0020
195.68.174.236,<->,136.25.188.163,0,0,3,168,3,168,0.297462000,1.0400
215.158.239.84,<->,196.95.201.226,3,168,0,0,3,168,0.296765000,0.0000
215.158.239.4,<->,120.155.14.151,3,1860,0,0,3,1860,0.296311000,0.1180
133.178.226.30,<->,29.213.216.233,3,1165,0,0,3,1165,0.296252000,0.4791
100.198.81.146,<->,8.20.87.155,0,0,3,150,3,150,0.295889000,0.0398
215.158.234.124,<->,91.51.217.98,0,0,3,1704,3,1704,0.295609000,0.1264
220.55.169.75,<->,27.202.117.216,3,163,0,0,3,163,0.295460000,1.4863
195.14.252.131,<->,136.25.188.241,0,0,3,168,3,168,0.294757000,0.0029
215.158.238.23,<->,197.125.117.164,3,1581,0,0,3,1581,0.294732000,0.1620
196.24.196.46,<->,92.27.194.147,0,0,3,168,3,168,0.294545000,0.0000
197.81.83.18,<->,8.182.235.164,0,0,3,689,3,689,0.294123000,0.1168
215.158.239.84,<->,199.20.29.101,3,502,0,0,3,502,0.294035000,0.4706
215.158.239.58,<->,196.90.143.236,3,706,0,0,3,706,0.292069000,0.3098
215.158.238.236,<->,131.144.116.29,3,2164,0,0,3,2164,0.290872000,1.5503
206.223.69.156,<->,92.27.219.187,0,0,3,164,3,164,0.289898000,1.6069
215.158.239.78,<->,199.20.29.32,3,192,0,0,3,192,0.289365000,0.1196
199.51.121.87,<->,136.25.188.252,0,0,3,150,3,150,0.288494000,0.0028
246.253.168.253,<->,222.245.128.141,3,150,0,0,3,150,0.288032000,0.3543
247.136.136.55,<->,40.219.15.82,3,156,0,0,3,156,0.287868000,0.9365
133.178.226.28,<->,104.3.168.47,3,168,0,0,3,168,0.287078000,0.0003
131.72.58.79,<->,8.52.139.48,0,0,3,162,3,162,0.286046000,0.7995
136.181.48.230,<->,53.230.100.50,3,1501,0,0,3,1501,0.285964000,0.0864
132.136.195.201,<->,98.119.93.145,3,587,0,0,3,587,0.285815000,0.9348
207.188.217.118,<->,136.25.188.252,0,0,3,244,3,244,0.285749000,0.0037
192.70.16.212,<->,50.224.80.67,0,0,3,853,3,853,0.284878000,0.2364
197.105.54.16,<->,136.25.188.52,0,0,3,150,3,150,0.284848000,0.0030
215.158.239.68,<->,196.105.109.202,3,252,0,0,3,252,0.284383000,0.2599
136.25.188.237,<->,69.31.238.54,3,1437,0,0,3,1437,0.282790000,0.2109
195.103.44.34,<->,8.182.229.19,0,0,3,150,3,150,0.282716000,0.0000
133.225.140.202,<->,80.42.174.46,0,0,3,511,3,511,0.282279000,0.0600
197.113.99.154,<->,136.25.188.179,0,0,3,1320,3,1320,0.282238000,1.2614
35.56.96.200,<->,35.55.57.164,3,365,0,0,3,365,0.282168000,1.1149
215.158.239.85,<->,199.20.29.90,3,714,0,0,3,714,0.281661000,1.6920
215.158.239.32,<->,101.161.158.219,3,150,0,0,3,150,0.280984000,0.5546
215.158.239.7,<->,29.212.196.39,3,1596,0,0,3,1596,0.280395000,0.1324
215.158.239.76,<->,199.20.31.218,3,697,0,0,3,697,0.279598000,1.2204
204.187.158.135,<->,136.25.188.178,0,0,3,162,3,162,0.279311000,0.2653
199.69.255.191,<->,136.25.188.253,0,0,3,861,3,861,0.279020000,0.2605
136.25.188.240,<->,29.211.186.213,3,1325,0,0,3,1325,0.277504000,0.2192
195.7.204.209,<->,136.25.188.242,0,0,3,150,3,150,0.277450000,0.0032
215.158.103.219,<->,129.203.66.31,3,2100,0,0,3,2100,0.277150000,1.6209
124.149.71.236,<->,80.42.164.52,0,0,3,150,3,150,0.277066000,1.3043
207.172.140.89,<->,136.25.188.54,0,0,3,204,3,204,0.276885000,0.6995
215.158.239.19,<->,8.222.7.162,3,1325,0,0,3,1325,0.276283000,0.0337
215.158.239.94,<->,148.129.19.193,3,1597,0,0,3,1597,0.275865000,0.2118
213.186.59.192,<->,144.85.170.246,0,0,3,168,3,168,0.275790000,1.1880
133.178.226.61,<->,106.188.236.166,3,1485,0,0,3,1485,0.275322000,1.5816
